time_iso8601,stars_cumulative
2020-11-06 00:00:00+00:00,1300
2020-11-07 00:00:00+00:00,1301
2020-11-08 00:00:00+00:00,1303
2020-11-09 00:00:00+00:00,1306
2020-11-12 00:00:00+00:00,1307
2020-11-15 00:00:00+00:00,1309
2020-11-16 00:00:00+00:00,1310
2020-11-19 00:00:00+00:00,1311
2020-11-20 00:00:00+00:00,1312
2020-11-21 00:00:00+00:00,1313
2020-11-23 00:00:00+00:00,1314
2020-11-24 00:00:00+00:00,1316
2020-11-25 00:00:00+00:00,1317
2020-11-26 00:00:00+00:00,1320
2020-11-29 00:00:00+00:00,1321
2020-12-01 00:00:00+00:00,1322
2020-12-03 00:00:00+00:00,1324
2020-12-04 00:00:00+00:00,1325
2020-12-05 00:00:00+00:00,1327
2020-12-06 00:00:00+00:00,1328
2020-12-08 00:00:00+00:00,1330
2020-12-10 00:00:00+00:00,1331
2020-12-12 00:00:00+00:00,1332
2020-12-13 00:00:00+00:00,1334
2020-12-14 00:00:00+00:00,1335
2020-12-16 00:00:00+00:00,1336
2020-12-17 00:00:00+00:00,1338
2020-12-18 00:00:00+00:00,1339
2020-12-19 00:00:00+00:00,1340
2020-12-20 00:00:00+00:00,1341
2020-12-21 00:00:00+00:00,1343
2020-12-22 00:00:00+00:00,1344
2020-12-23 00:00:00+00:00,1346
2020-12-26 00:00:00+00:00,1347
2020-12-27 00:00:00+00:00,1349
2020-12-28 00:00:00+00:00,1351
2020-12-30 00:00:00+00:00,1354
2021-01-01 00:00:00+00:00,1356
2021-01-02 00:00:00+00:00,1358
2021-01-04 00:00:00+00:00,1360
2021-01-05 00:00:00+00:00,1361
2021-01-08 00:00:00+00:00,1362
2021-01-09 00:00:00+00:00,1363
2021-01-11 00:00:00+00:00,1365
2021-01-13 00:00:00+00:00,1367
2021-01-14 00:00:00+00:00,1368
2021-01-15 00:00:00+00:00,1369
2021-01-18 00:00:00+00:00,1371
2021-01-20 00:00:00+00:00,1373
2021-01-22 00:00:00+00:00,1374
2021-01-23 00:00:00+00:00,1375
2021-01-25 00:00:00+00:00,1376
2021-01-26 00:00:00+00:00,1377
2021-01-27 00:00:00+00:00,1378
2021-01-28 00:00:00+00:00,1381
2021-01-29 00:00:00+00:00,1382
2021-01-30 00:00:00+00:00,1383
2021-01-31 00:00:00+00:00,1388
2021-02-02 00:00:00+00:00,1390
2021-02-03 00:00:00+00:00,1391
2021-02-05 00:00:00+00:00,1393
2021-02-06 00:00:00+00:00,1394
2021-02-08 00:00:00+00:00,1395
2021-02-09 00:00:00+00:00,1397
2021-02-12 00:00:00+00:00,1399
2021-02-13 00:00:00+00:00,1400
2021-02-16 00:00:00+00:00,1402
2021-02-19 00:00:00+00:00,1404
2021-02-22 00:00:00+00:00,1407
2021-02-23 00:00:00+00:00,1408
2021-02-24 00:00:00+00:00,1409
2021-02-25 00:00:00+00:00,1410
2021-02-26 00:00:00+00:00,1413
2021-03-01 00:00:00+00:00,1414
2021-03-02 00:00:00+00:00,1415
2021-03-03 00:00:00+00:00,1416
2021-03-04 00:00:00+00:00,1419
2021-03-06 00:00:00+00:00,1420
2021-03-07 00:00:00+00:00,1421
2021-03-09 00:00:00+00:00,1424
2021-03-14 00:00:00+00:00,1426
2021-03-15 00:00:00+00:00,1427
2021-03-18 00:00:00+00:00,1428
2021-03-19 00:00:00+00:00,1429
2021-03-20 00:00:00+00:00,1431
2021-03-22 00:00:00+00:00,1433
2021-03-25 00:00:00+00:00,1434
2021-03-27 00:00:00+00:00,1435
2021-03-28 00:00:00+00:00,1436
2021-03-30 00:00:00+00:00,1437
2021-03-31 00:00:00+00:00,1438
2021-04-03 00:00:00+00:00,1439
2021-04-04 00:00:00+00:00,1440
2021-04-05 00:00:00+00:00,1441
2021-04-06 00:00:00+00:00,1442
2021-04-07 00:00:00+00:00,1443
2021-04-08 00:00:00+00:00,1445
2021-04-09 00:00:00+00:00,1446
2021-04-10 00:00:00+00:00,1448
2021-04-12 00:00:00+00:00,1451
2021-04-13 00:00:00+00:00,1453
2021-04-16 00:00:00+00:00,1456
2021-04-17 00:00:00+00:00,1457
2021-04-18 00:00:00+00:00,1458
2021-04-19 00:00:00+00:00,1459
2021-04-21 00:00:00+00:00,1461
2021-04-22 00:00:00+00:00,1462
2021-04-23 00:00:00+00:00,1463
2021-04-24 00:00:00+00:00,1465
2021-04-26 00:00:00+00:00,1467
2021-04-27 00:00:00+00:00,1469
2021-04-29 00:00:00+00:00,1470
2021-04-30 00:00:00+00:00,1473
2021-05-02 00:00:00+00:00,1475
2021-05-03 00:00:00+00:00,1477
2021-05-05 00:00:00+00:00,1478
2021-05-06 00:00:00+00:00,1479
2021-05-07 00:00:00+00:00,1480
2021-05-09 00:00:00+00:00,1481
2021-05-10 00:00:00+00:00,1482
2021-05-11 00:00:00+00:00,1483
2021-05-12 00:00:00+00:00,1484
2021-05-13 00:00:00+00:00,1485
2021-05-17 00:00:00+00:00,1487
2021-05-19 00:00:00+00:00,1488
2021-05-20 00:00:00+00:00,1489
2021-05-21 00:00:00+00:00,1490
2021-05-22 00:00:00+00:00,1491
2021-05-24 00:00:00+00:00,1492
2021-05-25 00:00:00+00:00,1493
2021-05-26 00:00:00+00:00,1494
2021-05-30 00:00:00+00:00,1496
2021-05-31 00:00:00+00:00,1497
2021-06-01 00:00:00+00:00,1498
2021-06-02 00:00:00+00:00,1501
2021-06-03 00:00:00+00:00,1503
2021-06-05 00:00:00+00:00,1506
2021-06-06 00:00:00+00:00,1507
2021-06-07 00:00:00+00:00,1508
2021-06-08 00:00:00+00:00,1509
2021-06-10 00:00:00+00:00,1511
2021-06-12 00:00:00+00:00,1512
2021-06-13 00:00:00+00:00,1514
2021-06-15 00:00:00+00:00,1515
2021-06-16 00:00:00+00:00,1516
2021-06-18 00:00:00+00:00,1517
2021-06-21 00:00:00+00:00,1518
2021-06-22 00:00:00+00:00,1519
2021-06-23 00:00:00+00:00,1520
2021-06-26 00:00:00+00:00,1522
2021-06-28 00:00:00+00:00,1524
2021-06-29 00:00:00+00:00,1525
2021-06-30 00:00:00+00:00,1527
2021-07-02 00:00:00+00:00,1529
2021-07-03 00:00:00+00:00,1530
2021-07-04 00:00:00+00:00,1531
2021-07-05 00:00:00+00:00,1533
2021-07-06 00:00:00+00:00,1534
2021-07-07 00:00:00+00:00,1535
2021-07-08 00:00:00+00:00,1536
2021-07-09 00:00:00+00:00,1539
2021-07-13 00:00:00+00:00,1540
2021-07-14 00:00:00+00:00,1542
2021-07-15 00:00:00+00:00,1545
2021-07-18 00:00:00+00:00,1546
2021-07-19 00:00:00+00:00,1547
2021-07-23 00:00:00+00:00,1550
2021-07-25 00:00:00+00:00,1551
2021-07-26 00:00:00+00:00,1553
2021-07-27 00:00:00+00:00,1554
2021-07-28 00:00:00+00:00,1555
2021-07-31 00:00:00+00:00,1556
2021-08-01 00:00:00+00:00,1558
2021-08-04 00:00:00+00:00,1559
2021-08-05 00:00:00+00:00,1561
2021-08-06 00:00:00+00:00,1564
2021-08-07 00:00:00+00:00,1565
2021-08-08 00:00:00+00:00,1566
2021-08-09 00:00:00+00:00,1567
2021-08-10 00:00:00+00:00,1568
2021-08-12 00:00:00+00:00,1569
2021-08-13 00:00:00+00:00,1570
2021-08-14 00:00:00+00:00,1571
2021-08-17 00:00:00+00:00,1572
2021-08-18 00:00:00+00:00,1573
2021-08-19 00:00:00+00:00,1574
2021-08-20 00:00:00+00:00,1575
2021-08-21 00:00:00+00:00,1576
2021-08-22 00:00:00+00:00,1577
2021-08-23 00:00:00+00:00,1578
2021-08-24 00:00:00+00:00,1579
2021-08-25 00:00:00+00:00,1580
2021-08-26 00:00:00+00:00,1581
2021-08-29 00:00:00+00:00,1582
2021-08-30 00:00:00+00:00,1583
2021-09-01 00:00:00+00:00,1584
2021-09-02 00:00:00+00:00,1585
2021-09-03 00:00:00+00:00,1587
2021-09-04 00:00:00+00:00,1588
2021-09-07 00:00:00+00:00,1590
2021-09-09 00:00:00+00:00,1592
2021-09-10 00:00:00+00:00,1594
2021-09-11 00:00:00+00:00,1595
2021-09-12 00:00:00+00:00,1596
2021-09-13 00:00:00+00:00,1597
2021-09-14 00:00:00+00:00,1599
2021-09-15 00:00:00+00:00,1600
2021-09-16 00:00:00+00:00,1602
2021-09-17 00:00:00+00:00,1605
2021-09-19 00:00:00+00:00,1606
2021-09-20 00:00:00+00:00,1607
2021-09-24 00:00:00+00:00,1609
2021-09-25 00:00:00+00:00,1610
2021-09-26 00:00:00+00:00,1611
2021-09-28 00:00:00+00:00,1615
2021-09-30 00:00:00+00:00,1617
2021-10-01 00:00:00+00:00,1619
2021-10-02 00:00:00+00:00,1620
2021-10-03 00:00:00+00:00,1621
2021-10-04 00:00:00+00:00,1623
2021-10-05 00:00:00+00:00,1625
2021-10-08 00:00:00+00:00,1626
2021-10-09 00:00:00+00:00,1628
2021-10-10 00:00:00+00:00,1629
2021-10-11 00:00:00+00:00,1631
2021-10-12 00:00:00+00:00,1632
2021-10-13 00:00:00+00:00,1633
2021-10-16 00:00:00+00:00,1635
2021-10-17 00:00:00+00:00,1636
2021-10-18 00:00:00+00:00,1637
2021-10-21 00:00:00+00:00,1638
2021-10-23 00:00:00+00:00,1640
2021-10-26 00:00:00+00:00,1641
2021-10-29 00:00:00+00:00,1642
2021-10-30 00:00:00+00:00,1644
2021-10-31 00:00:00+00:00,1645
2021-11-02 00:00:00+00:00,1646
2021-11-03 00:00:00+00:00,1647
2021-11-04 00:00:00+00:00,1648
2021-11-06 00:00:00+00:00,1650
2021-11-10 00:00:00+00:00,1653
2021-11-11 00:00:00+00:00,1654
2021-11-15 00:00:00+00:00,1658
2021-11-16 00:00:00+00:00,1660
2021-11-17 00:00:00+00:00,1662
2021-11-18 00:00:00+00:00,1664
2021-11-19 00:00:00+00:00,1667
2021-11-20 00:00:00+00:00,1670
2021-11-22 00:00:00+00:00,1672
2021-11-23 00:00:00+00:00,1673
2021-11-24 00:00:00+00:00,1674
2021-11-25 00:00:00+00:00,1676
2021-11-26 00:00:00+00:00,1680
2021-11-28 00:00:00+00:00,1685
2021-11-30 00:00:00+00:00,1686
2021-12-01 00:00:00+00:00,1689
2021-12-05 00:00:00+00:00,1690
2021-12-06 00:00:00+00:00,1691
2021-12-09 00:00:00+00:00,1692
2021-12-10 00:00:00+00:00,1695
2021-12-11 00:00:00+00:00,1699
2021-12-12 00:00:00+00:00,1700
2021-12-14 00:00:00+00:00,1701
2021-12-15 00:00:00+00:00,1703
2021-12-16 00:00:00+00:00,1706
2021-12-18 00:00:00+00:00,1708
2021-12-19 00:00:00+00:00,1712
2021-12-20 00:00:00+00:00,1713
2021-12-22 00:00:00+00:00,1714
2021-12-23 00:00:00+00:00,1715
2021-12-26 00:00:00+00:00,1716
2021-12-27 00:00:00+00:00,1717
2021-12-29 00:00:00+00:00,1718
2021-12-30 00:00:00+00:00,1720
2021-12-31 00:00:00+00:00,1721
2022-01-01 00:00:00+00:00,1724
2022-01-03 00:00:00+00:00,1725
2022-01-06 00:00:00+00:00,1727
2022-01-07 00:00:00+00:00,1730
2022-01-08 00:00:00+00:00,1731
2022-01-09 00:00:00+00:00,1732
2022-01-10 00:00:00+00:00,1735
2022-01-11 00:00:00+00:00,1738
2022-01-12 00:00:00+00:00,1739
2022-01-13 00:00:00+00:00,1740
2022-01-14 00:00:00+00:00,1743
2022-01-15 00:00:00+00:00,1745
2022-01-16 00:00:00+00:00,1748
2022-01-18 00:00:00+00:00,1750
2022-01-19 00:00:00+00:00,1751
2022-01-20 00:00:00+00:00,1753
2022-01-21 00:00:00+00:00,1754
2022-01-22 00:00:00+00:00,1756
2022-01-23 00:00:00+00:00,1759
2022-01-25 00:00:00+00:00,1760
2022-01-26 00:00:00+00:00,1762
2022-01-28 00:00:00+00:00,1764
2022-01-29 00:00:00+00:00,1768
2022-01-30 00:00:00+00:00,1771
2022-02-01 00:00:00+00:00,1776
2022-02-03 00:00:00+00:00,1778
2022-02-04 00:00:00+00:00,1781
2022-02-07 00:00:00+00:00,1783
2022-02-08 00:00:00+00:00,1786
2022-02-09 00:00:00+00:00,1789
2022-02-10 00:00:00+00:00,1791
2022-02-13 00:00:00+00:00,1792
2022-02-14 00:00:00+00:00,1793
2022-02-15 00:00:00+00:00,1794
2022-02-16 00:00:00+00:00,1795
2022-02-18 00:00:00+00:00,1796
2022-02-19 00:00:00+00:00,1798
2022-02-21 00:00:00+00:00,1800
2022-02-22 00:00:00+00:00,1803
2022-02-23 00:00:00+00:00,1804
2022-02-24 00:00:00+00:00,1805
2022-02-26 00:00:00+00:00,1806
2022-02-27 00:00:00+00:00,1807
2022-03-01 00:00:00+00:00,1808
2022-03-04 00:00:00+00:00,1810
2022-03-06 00:00:00+00:00,1811
2022-03-07 00:00:00+00:00,1812
2022-03-11 00:00:00+00:00,1813
2022-03-12 00:00:00+00:00,1814
2022-03-13 00:00:00+00:00,1816
2022-03-14 00:00:00+00:00,1818
2022-03-16 00:00:00+00:00,1822
2022-03-17 00:00:00+00:00,1823
2022-03-21 00:00:00+00:00,1824
2022-03-22 00:00:00+00:00,1825
2022-03-23 00:00:00+00:00,1826
2022-03-24 00:00:00+00:00,1827
2022-03-26 00:00:00+00:00,1829
2022-03-27 00:00:00+00:00,1832
2022-03-29 00:00:00+00:00,1834
2022-03-30 00:00:00+00:00,1837
2022-03-31 00:00:00+00:00,1839
2022-04-01 00:00:00+00:00,1840
2022-04-02 00:00:00+00:00,1842
2022-04-03 00:00:00+00:00,1843
2022-04-05 00:00:00+00:00,1844
2022-04-06 00:00:00+00:00,1847
2022-04-07 00:00:00+00:00,1849
2022-04-08 00:00:00+00:00,1852
2022-04-09 00:00:00+00:00,1854
2022-04-10 00:00:00+00:00,1855
2022-04-13 00:00:00+00:00,1859
2022-04-14 00:00:00+00:00,1860
2022-04-15 00:00:00+00:00,1861
2022-04-16 00:00:00+00:00,1862
2022-04-17 00:00:00+00:00,1863
2022-04-18 00:00:00+00:00,1865
2022-04-19 00:00:00+00:00,1867
2022-04-22 00:00:00+00:00,1868
2022-04-23 00:00:00+00:00,1869
2022-04-24 00:00:00+00:00,1870
2022-04-26 00:00:00+00:00,1874
2022-04-27 00:00:00+00:00,1876
2022-04-28 00:00:00+00:00,1877
2022-04-29 00:00:00+00:00,1879
2022-05-01 00:00:00+00:00,1881
2022-05-02 00:00:00+00:00,1883
2022-05-03 00:00:00+00:00,1884
2022-05-05 00:00:00+00:00,1885
2022-05-08 00:00:00+00:00,1886
2022-05-09 00:00:00+00:00,1887
2022-05-11 00:00:00+00:00,1889
2022-05-12 00:00:00+00:00,1892
2022-05-13 00:00:00+00:00,1893
2022-05-16 00:00:00+00:00,1894
2022-05-17 00:00:00+00:00,1895
2022-05-24 00:00:00+00:00,1896
2022-05-25 00:00:00+00:00,1897
2022-05-26 00:00:00+00:00,1898
2022-05-28 00:00:00+00:00,1899
2022-05-29 00:00:00+00:00,1900
2022-05-30 00:00:00+00:00,1901
2022-05-31 00:00:00+00:00,1903
2022-06-01 00:00:00+00:00,1904
2022-06-02 00:00:00+00:00,1905
2022-06-06 00:00:00+00:00,1906
2022-06-07 00:00:00+00:00,1908
2022-06-08 00:00:00+00:00,1910
2022-06-10 00:00:00+00:00,1913
2022-06-11 00:00:00+00:00,1914
2022-06-13 00:00:00+00:00,1915
2022-06-20 00:00:00+00:00,1917
2022-06-21 00:00:00+00:00,1920
2022-06-22 00:00:00+00:00,1922
2022-06-25 00:00:00+00:00,1925
2022-06-26 00:00:00+00:00,1926
2022-06-27 00:00:00+00:00,1927
2022-06-28 00:00:00+00:00,1928
2022-06-29 00:00:00+00:00,1930
2022-06-30 00:00:00+00:00,1932
2022-07-01 00:00:00+00:00,1934
2022-07-02 00:00:00+00:00,1935
2022-07-03 00:00:00+00:00,1936
2022-07-04 00:00:00+00:00,1937
2022-07-08 00:00:00+00:00,1938
2022-07-09 00:00:00+00:00,1939
2022-07-10 00:00:00+00:00,1940
2022-07-12 00:00:00+00:00,1944
2022-07-14 00:00:00+00:00,1945
2022-07-15 00:00:00+00:00,1946
2022-07-16 00:00:00+00:00,1947
2022-07-21 00:00:00+00:00,1948
2022-07-23 00:00:00+00:00,1949
2022-07-24 00:00:00+00:00,1950
2022-07-26 00:00:00+00:00,1953
2022-07-27 00:00:00+00:00,1955
2022-07-28 00:00:00+00:00,1956
2022-07-30 00:00:00+00:00,1958
2022-08-01 00:00:00+00:00,1960
2022-08-04 00:00:00+00:00,1961
2022-08-06 00:00:00+00:00,1962
2022-08-07 00:00:00+00:00,1963
2022-08-09 00:00:00+00:00,1964
2022-08-10 00:00:00+00:00,1967
2022-08-12 00:00:00+00:00,1968
2022-08-13 00:00:00+00:00,1969
2022-08-15 00:00:00+00:00,1970
2022-08-16 00:00:00+00:00,1973
2022-08-18 00:00:00+00:00,1974
2022-08-19 00:00:00+00:00,1975
2022-08-20 00:00:00+00:00,1977
2022-08-21 00:00:00+00:00,1978
2022-08-22 00:00:00+00:00,1981
2022-08-23 00:00:00+00:00,1982
2022-08-25 00:00:00+00:00,1984
2022-08-26 00:00:00+00:00,1985
2022-08-28 00:00:00+00:00,1988
2022-09-03 00:00:00+00:00,1991
2022-09-04 00:00:00+00:00,1993
2022-09-07 00:00:00+00:00,1995
2022-09-08 00:00:00+00:00,1997
2022-09-10 00:00:00+00:00,1999
2022-09-11 00:00:00+00:00,2002
2022-09-12 00:00:00+00:00,2004
2022-09-14 00:00:00+00:00,2005
2022-09-15 00:00:00+00:00,2007
2022-09-16 00:00:00+00:00,2008
2022-09-17 00:00:00+00:00,2009
2022-09-18 00:00:00+00:00,2011
2022-09-22 00:00:00+00:00,2012
2022-09-25 00:00:00+00:00,2013
2022-09-27 00:00:00+00:00,2015
2022-09-28 00:00:00+00:00,2017
2022-09-29 00:00:00+00:00,2021
2022-09-30 00:00:00+00:00,2022
2022-10-01 00:00:00+00:00,2023
2022-10-02 00:00:00+00:00,2025
2022-10-03 00:00:00+00:00,2026
2022-10-04 00:00:00+00:00,2028
2022-10-05 00:00:00+00:00,2030
2022-10-11 00:00:00+00:00,2031
2022-10-12 00:00:00+00:00,2036
2022-10-13 00:00:00+00:00,2037
2022-10-14 00:00:00+00:00,2038
2022-10-16 00:00:00+00:00,2039
